Country Name En,Unit Name,1950 value,1950 flag,1951 value,1951 flag,1952 value,1952 flag,1953 value,1953 flag,1954 value,1954 flag,1955 value,1955 flag,1956 value,1956 flag,1957 value,1957 flag,1958 value,1958 flag,1959 value,1959 flag,1960 value,1960 flag,1961 value,1961 flag,1962 value,1962 flag,1963 value,1963 flag,1964 value,1964 flag,1965 value,1965 flag,1966 value,1966 flag,1967 value,1967 flag,1968 value,1968 flag,1969 value,1969 flag,1970 value,1970 flag,1971 value,1971 flag,1972 value,1972 flag,1973 value,1973 flag,1974 value,1974 flag,1975 value,1975 flag,1976 value,1976 flag,1977 value,1977 flag,1978 value,1978 flag,1979 value,1979 flag,1980 value,1980 flag,1981 value,1981 flag,1982 value,1982 flag,1983 value,1983 flag,1984 value,1984 flag,1985 value,1985 flag,1986 value,1986 flag,1987 value,1987 flag,1988 value,1988 flag,1989 value,1989 flag,1990 value,1990 flag,1991 value,1991 flag,1992 value,1992 flag,1993 value,1993 flag,1994 value,1994 flag,1995 value,1995 flag,1996 value,1996 flag,1997 value,1997 flag,1998 value,1998 flag,1999 value,1999 flag,2000 value,2000 flag,2001 value,2001 flag,2002 value,2002 flag,2003 value,2003 flag,2004 value,2004 flag,2005 value,2005 flag,2006 value,2006 flag,2007 value,2007 flag,2008 value,2008 flag,2009 value,2009 flag,2010 value,2010 flag,2011 value,2011 flag,2012 value,2012 flag,2013 value,2013 flag,2014 value,2014 flag,2015 value,2015 flag,2016 value,2016 flag,2017 value,2017 flag,2018 value,2018 flag,2019 value,2019 flag,2020 value,2020 flag,2021 value,2021 flag,2022 value,2022 flag,2023 value,2023 flag
New Zealand,Tonnes - live weight,1000.0,A,1100.0,A,1300.0,A,1300.0,A,1600.0,A,1600.0,A,2500.0,A,2300.0,A,2900.0,A,2800.0,A,2800.0,A,1000.0,A,2600.0,A,1900.0,A,1900.0,A,2400.0,A,2300.0,A,1800.0,A,1800.0,A,1300.0,A,1400.0,A,1900.0,A,2900.0,A,2700.0,A,2538.0,A,2071.0,A,2658.0,A,1403.0,A,1838.0,A,2783.0,A,3220.0,E,2998.0,E,6533.0,A,9720.0,A,10945.0,A,11835.0,A,16977.0,A,19366.0,A,27751.0,A,26985.0,A,28600.0,A,48700.0,A,51500.0,A,52501.0,A,51256.0,A,70391.0,A,74800.0,A,76850.0,A,93807.0,A,91650.0,A,85640.0,A,76024.0,A,86583.0,A,84641.0,A,92220.0,A,105302.0,A,107524.0,A,111908.0,A,112358.0,A,104958.0,A,110592.0,A,117266.0,A,100161.0,A,97123.0,A,109873.85,A,91275.3,A,109016.2,A,116530.0,A,104549.0,A,114582.0,A,118582.0,A,116839.0,A,106152.0,A,109154.0,A
Nigeria,Tonnes - live weight,213.0,E,374.0,E,542.0,E,739.0,E,931.0,E,1116.0,E,1298.0,E,1476.0,E,1652.0,E,1824.0,E,2005.0,E,2173.0,E,2361.0,E,2547.0,E,2730.0,E,2904.0,E,3084.0,E,3265.0,E,3434.0,E,3613.0,E,3809.0,E,3993.0,E,4183.0,E,4407.0,E,4630.0,E,4860.0,E,5087.0,E,5329.0,E,5562.0,E,5782.0,E,6028.0,E,6283.0,E,6559.0,E,6842.0,E,6519.0,A,7892.0,A,5456.0,A,6002.0,A,10631.0,A,25840.0,A,7347.0,A,15365.0,A,17088.0,A,17090.0,E,15030.0,E,16619.0,E,19491.0,A,24297.0,A,20458.0,A,21737.0,A,25718.0,A,24398.0,A,30663.0,A,30677.0,A,43950.0,A,56355.0,A,84578.0,A,85087.0,A,143207.0,A,152796.0,A,200535.0,A,221128.0,A,253898.0,A,278706.0,A,313231.0,A,316727.0,A,306767.0,A,296191.0,A,291323.0,A,289543.0,A,261710.718,A,275645.0,A,259106.0,A,258800.0,E
Norway,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,200.0,A,0.0,A,1000.0,A,1900.0,A,900.0,A,200.0,A,100.0,A,601.0,A,202.0,A,204.0,A,318.0,A,365.0,A,427.0,A,480.0,A,531.0,A,924.0,A,1172.0,A,2327.0,A,2517.0,A,3476.0,A,3932.0,A,5645.0,A,7377.0,A,7980.0,A,13042.0,A,15329.0,A,22712.0,A,25453.0,A,34617.0,A,49392.0,A,55379.0,A,88268.0,A,115191.0,A,150583.0,A,160705.0,A,131102.0,A,164499.0,A,218486.0,A,277615.0,A,321516.0,A,367617.0,A,410757.0,A,475932.0,A,491329.0,A,510748.0,A,551300.0,A,584422.0,A,636802.0,A,661877.0,A,712373.0,A,841560.0,A,848359.0,A,961839.85,A,1019801.94,A,1143893.34,A,1321119.2,A,1247865.082,A,1332497.022,A,1380890.06,A,1326216.18,A,1308633.792,A,1355116.8,A,1453042.385,A,1490412.045,A,1665112.048,A,1661740.372,A,1649984.18,A
Pakistan,Tonnes - live weight,560.0,E,600.0,E,650.0,E,700.0,E,750.0,E,810.0,E,870.0,E,940.0,E,1010.0,E,1090.0,E,1170.0,E,1270.0,E,1360.0,E,1470.0,E,1580.0,E,1700.0,E,1840.0,E,1980.0,E,2130.0,E,2300.0,E,2500.0,E,2700.0,E,2900.0,E,3100.0,E,3300.0,E,3600.0,E,3900.0,E,4200.0,E,4500.0,E,4800.0,E,5200.0,E,5600.0,E,6000.0,E,6500.0,E,8500.0,E,8500.0,E,8500.0,E,8500.0,E,6837.0,A,9750.0,A,10041.0,A,12795.0,A,12604.0,A,13389.0,A,14664.0,A,14848.0,A,13557.0,A,15464.0,A,17369.0,A,23076.0,A,12485.0,A,57632.0,A,66970.0,A,73047.0,E,76653.0,E,80621.97,E,121826.0,E,130092.0,E,135098.0,E,138099.0,E,140101.0,E,141935.0,A,142832.0,A,148120.0,A,148381.0,A,151174.0,A,157017.0,A,158075.0,A,159706.0,A,161390.0,A,163132.0,A,165212.0,A,166200.0,A,168700.0,E
Palau,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,3.0,A,2.0,A,2.0,A,2.0,A,2.0,A,3.0,A,3.0,A,2.0,A,2.0,A,1.0,A,1.0,A,2.0,A,2.0,A,4.0,A,4.0,A,5.0,A,5.0,A,5.0,E,18.0,E,20.0,A,41.88,A,25.11,A,23.58,A,35.911,A,19.895,A,29.326,E,26.19,E,23.8,E,20.7,E,22.7,E,17.0,E,15.0,E,11.2,E,10.0,E,11.0,E
Palestine,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,10.0,A,17.0,A,37.0,A,65.0,A,115.0,A,280.0,A,189.0,A,269.0,A,284.0,A,184.0,A,256.0,A,280.0,A,500.0,A,749.0,A,630.0,A,691.0,E,697.0,A,731.0,E,631.0,E
Panama,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,2.0,E,5.0,E,15.0,E,30.0,E,80.0,E,180.0,E,380.0,E,993.0,E,1366.0,E,1507.0,A,2804.0,A,3460.0,A,3460.0,A,4187.0,A,3701.0,A,3439.0,A,3877.0,A,3820.0,A,5106.0,A,6291.0,A,5503.0,A,5079.0,A,7217.0,A,7233.0,A,2327.0,A,1779.0,E,3127.0,A,3638.0,A,6228.0,A,7048.0,A,7778.0,A,8764.0,A,8943.0,A,8354.0,A,6609.38,A,6597.53,A,7588.2,A,7773.6,A,8635.2,A,10635.0,A,9550.32,A,8807.4,A,9900.36,A,8825.4,A,7225.217,A,3909.098,A,6724.44,A,11847.21,A,14742.67,A
Papua New Guinea,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,7.0,A,8.0,E,7.0,E,11.0,E,11.0,E,15.0,E,15.0,E,23.0,E,38.0,E,57.0,E,106.0,E,156.0,E,210.0,E,210.0,E,286.0,E,296.0,E,431.0,E,491.0,E,691.0,E,841.0,E,1123.0,E,1372.0,E,1688.0,A,1871.0,A,3025.0,E,3625.0,E,3625.0,E,3680.0,E,3655.0,E,3201.103,E,2471.1,E,2271.0,E,2322.0,E,2342.0,E,2462.0,E,2552.0,E
Philippines,Tonnes - live weight,25649.0,A,29877.0,A,31271.0,A,33733.0,A,35327.0,A,40062.0,A,38858.0,A,39846.0,A,58116.0,A,58657.0,A,60769.0,A,61575.0,A,62314.0,A,63070.0,A,63885.0,A,65613.0,A,66323.0,A,66880.0,A,100035.0,A,99251.0,A,101651.0,A,105699.0,A,107424.0,A,110975.0,A,140073.0,A,133446.0,A,143328.0,A,162274.0,A,223377.0,E,260479.0,E,332642.0,A,352082.0,A,407225.0,A,472370.0,A,478345.0,A,495184.0,E,470923.0,E,560970.0,E,599464.0,E,629323.0,E,671116.0,E,692401.0,E,736381.0,E,793620.0,A,869083.0,A,940619.0,A,1007677.0,A,984437.0,A,997841.0,A,1048679.0,A,1100902.0,A,1220456.0,A,1338394.0,A,1448504.0,A,1717028.0,A,1895848.0,A,2092274.0,A,2214785.0,A,2407698.098,A,2477392.44,A,2545967.0,A,2608120.0,A,2541965.0,A,2373386.0,A,2337605.0,A,2348159.0,A,2200912.247,A,2237787.0,A,2304360.747,A,2358238.376,A,2322831.427,A,2246315.779,A,2349252.015,A,2384023.388,A
Poland,Tonnes - live weight,2000.0,A,2000.0,A,2000.0,A,2300.0,A,2000.0,A,1700.0,A,1100.0,A,1000.0,A,3400.0,A,7800.0,A,8100.0,A,8700.0,A,7500.0,A,8800.0,A,10600.0,A,9700.0,A,10109.0,A,9927.0,A,12464.0,A,12905.0,A,9833.0,A,10365.0,A,13204.0,A,13805.0,A,13512.0,A,14599.0,A,14578.0,A,16728.0,A,11627.0,A,9932.0,A,9636.0,A,14190.0,A,12881.0,A,18000.0,A,20000.0,A,20099.0,A,18684.0,A,20472.0,A,25951.0,A,25951.0,A,26400.0,A,29500.0,A,30200.0,A,18609.0,A,24500.0,A,25111.0,A,27700.0,A,28680.0,A,29791.0,A,33711.0,A,35795.0,A,35460.0,A,32709.0,A,35436.0,A,35131.0,A,37920.0,A,35867.0,A,35628.0,A,36813.0,A,36503.0,A,30751.0,A,29037.0,A,32261.0,A,35208.13,A,40109.69,A,33559.64,A,35452.006,A,35418.5,A,36806.31,A,39730.54,A,45417.828,A,39609.885,A,42201.499,A,40666.522,A
Portugal,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,1.0,E,3.0,E,8.0,E,16.0,E,24.0,E,47.0,E,79.0,E,119.0,E,155.0,E,203.0,E,232.0,E,265.0,E,309.0,E,394.0,E,489.0,E,599.0,E,682.0,E,839.0,E,2463.0,E,6240.0,A,6402.0,A,10331.0,A,11012.0,A,10433.0,A,8549.0,A,4968.0,A,6277.0,A,6402.0,A,5970.0,A,6538.0,A,4981.0,A,5364.0,A,7185.0,A,7536.0,A,6268.0,A,7537.0,A,8209.0,A,8288.0,A,8033.0,A,6700.0,A,6696.0,A,7894.0,A,7416.0,A,7352.0,A,6728.1,A,8224.575,A,9165.39,A,10317.8,A,10067.21,A,11338.938,A,9562.876,A,9787.66,A,12508.74,A,13991.176,A,13690.77,A,20608.01,A,19541.475,A,18896.0,E,22447.545,A
Puerto Rico,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,97.0,A,86.0,A,110.0,A,113.0,A,242.0,A,284.0,A,160.0,A,143.0,A,68.0,A,58.0,A,13.0,A,164.0,A,138.0,A,154.0,A,414.0,A,462.0,A,309.0,A,457.0,A,351.0,A,306.0,A,84.3,E,62.0,E,51.0,E,17.0,E,20.0,E,20.0,E,19.92,A,20.0,E,20.0,E,16.0,E,16.0,E,16.0,E,16.0,E,11.0,E,11.0,E,11.0,E,11.0,E
Republic of Korea,Tonnes - live weight,2400.0,E,2802.0,E,3510.0,E,4029.0,E,4889.0,E,5502.0,E,7905.0,E,9636.0,E,14641.0,E,16179.0,E,18637.0,E,17404.0,E,23901.0,E,80479.0,E,72557.0,E,73350.0,E,91626.0,E,96450.0,E,105769.0,E,80605.0,E,124058.0,A,151885.0,A,163955.0,A,265546.0,A,343865.0,A,352495.0,A,412663.0,A,493461.0,A,395177.0,A,484844.0,A,545133.0,A,704890.0,A,603311.0,A,645426.0,A,679342.0,A,790769.0,A,952388.0,A,875568.0,A,898649.0,A,858573.0,A,788565.0,A,787977.0,A,955477.0,A,1056503.0,A,1092988.0,A,1017254.0,A,897041.0,A,1040210.0,A,796632.0,A,777711.0,A,667883.0,A,668022.0,A,794340.0,A,839845.0,A,952856.0,A,1057725.0,A,1279163.0,A,1399075.0,A,1394818.0,A,1331719.0,A,1377233.0,A,1499335.0,A,1509226.0,A,1533446.0,A,1567442.0,A,1676485.0,A,1859220.0,A,2334719.0,A,2278770.0,E,2399720.0,A,2334163.18,A,2435492.669,A,2313068.64,A,2304411.151,A
Romania,Tonnes - live weight,5500.0,E,6350.0,E,8000.0,E,10300.0,E,8000.0,E,9400.0,E,10700.0,E,16200.0,E,12200.0,E,11200.0,E,13700.0,E,14400.0,E,13700.0,A,13500.0,A,14010.0,A,13850.0,A,14300.0,A,17900.0,A,14400.0,A,15400.0,E,18850.0,A,22000.0,A,28710.0,A,27850.0,A,33544.0,A,32316.0,A,37373.0,A,35142.0,A,35330.0,A,34551.0,E,34676.0,E,39016.0,E,43661.0,E,32217.0,E,45116.0,A,42414.0,A,47544.0,A,40183.0,A,50680.0,A,47260.0,E,34950.0,E,29530.0,E,24620.0,E,21100.0,E,20400.0,E,19830.0,E,13900.0,E,11168.0,A,9614.0,A,8998.0,A,9727.0,A,10818.0,A,9248.0,A,9042.0,A,8137.0,A,7284.0,A,8088.0,A,10312.0,A,12532.0,A,13131.0,A,8981.32,A,8353.27,A,10004.0,A,10146.0,A,10679.98,A,11041.748,A,12574.03,A,12798.2,A,12298.45,A,12847.787,A,12371.0,A,11714.0,A,11210.78,A,11264.3,A
Samoa,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,1.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,3.0,A,3.0,E,5.0,E,5.0,E,5.0,E,4.6,A,3.729,A,5.562,A,13.34,A,12.0,E,12.12,A,14.929,A,15.3,E,10.014,E,10.0,E,10.0,E,13.254,A
Saudi Arabia,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,28.0,A,140.0,A,331.0,A,1240.0,A,1988.0,A,2153.0,A,2380.0,A,2503.0,A,2235.0,A,2696.0,A,3835.0,A,4690.0,A,5101.0,A,5620.0,A,6004.0,A,8218.0,A,6744.0,A,11824.0,A,11172.0,A,14375.0,A,15586.0,A,18410.4,A,22340.0,A,26441.85,A,26374.0,A,16076.0,A,12737.0,A,9266.0,A,23880.0,A,30000.0,A,39945.0,A,55025.0,E,72025.0,E,75562.8,A,99906.6,A,114489.66,A,119844.7,A,138823.0,A
Singapore,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,10.0,E,30.0,E,135.0,A,140.0,A,40.0,E,38.0,A,107.0,A,52.0,A,96.0,A,103.0,A,91.0,A,279.0,A,1126.0,A,1497.0,A,1149.0,A,1225.0,A,1330.0,A,1855.0,A,1969.0,A,1965.0,A,1857.0,A,2000.0,A,2350.0,A,2350.0,A,2360.0,A,3625.0,A,3567.0,A,4088.0,A,3706.0,A,4029.0,A,5112.0,A,4443.0,A,5027.0,A,5024.0,A,5406.0,A,5917.0,A,8573.0,A,4503.0,A,3518.0,A,3567.0,A,3498.87,A,4335.794,A,4232.331,A,5566.111,A,5262.323,A,6896.294,A,6112.361,A,5833.77,A,5701.649,A,5831.35,A,4828.849,A,5243.564,A,4745.21,A,4207.03,A
Spain,Tonnes - live weight,2100.0,A,2800.0,A,2400.0,A,2200.0,A,2400.0,A,4700.0,A,5700.0,A,4700.0,A,5000.0,A,6000.0,A,6300.0,A,8000.0,A,56600.0,A,64200.0,A,65200.0,A,66900.0,A,65300.0,A,52000.0,A,69700.0,A,95800.0,A,156200.0,A,146700.0,A,164300.0,E,166900.0,E,173927.0,E,168312.0,A,186900.0,E,193768.0,E,235500.0,A,206760.0,E,205638.0,A,215150.0,A,225730.0,A,229310.0,A,247426.0,A,266608.0,A,268449.0,A,270734.0,A,271403.0,A,222924.0,A,203766.0,A,224971.0,A,168759.0,A,126130.0,A,177940.0,A,223965.0,A,231633.0,A,239169.0,A,313908.0,A,318469.0,A,309229.0,A,309091.0,A,254949.0,A,268279.0,A,298981.0,A,222029.0,A,294891.2,A,284985.4,A,252291.24,A,268567.364,A,253785.65,A,274253.823,A,266595.676,A,226307.638,A,285009.863,A,293571.976,A,287484.081,A,315143.023,E,353903.01,A,308041.77,A,273626.851,A,276907.049,A,273065.807,A,243109.496,A
Sri Lanka,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,5.0,E,10.0,E,20.0,E,20.0,E,20.0,E,20.0,E,20.0,E,24.0,E,27.0,E,31.0,E,47.0,E,56.0,E,70.0,E,40.0,E,280.0,A,430.0,A,530.0,E,699.0,E,730.0,E,1030.0,E,1530.0,E,2030.0,E,2530.0,E,3130.0,E,3359.0,A,3632.0,A,3680.0,A,6570.0,A,3900.0,A,4420.0,A,3610.0,A,2651.0,A,3462.0,A,4003.0,A,4304.0,A,5652.0,A,8233.0,A,7474.0,A,7548.679,A,8058.14,A,11912.222,A,8839.756,A,30881.3,A,34220.3,A,36037.75,A,30974.22,A,28756.16,A,30921.46,A,34087.49,A,42118.9,A,50977.226,A,59080.29,A,60888.0,A
Suriname,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,3.0,E,3.0,E,1.0,A,1.0,E,1.0,E,1.0,E,106.0,A,200.0,E,345.0,A,422.0,A,422.0,A,260.0,A,288.0,A,242.0,A,180.0,A,118.3,A,74.4,A,41.16,A,71.1,A,96.0,A,74.2,A,78.7,A,82.82,A,122.17,A,102.1,A,106.75,A,72.4,A,69.5,A,37.0,E,40.0,E,45.0,E,45.0,E
Sweden,Tonnes - live weight,500.0,A,500.0,A,600.0,A,300.0,A,300.0,A,300.0,A,400.0,A,400.0,A,500.0,A,604.0,A,510.0,A,511.0,A,828.0,A,838.0,A,649.0,A,562.0,A,778.0,A,597.0,A,619.0,A,544.0,A,373.0,E,307.0,E,244.0,E,287.0,E,392.0,E,420.0,E,489.0,E,548.0,E,640.0,E,721.0,E,822.0,E,2607.0,A,3998.0,A,3227.0,A,3265.0,A,3081.0,A,4346.0,A,7288.0,A,8287.0,A,7914.0,A,9124.0,A,7984.0,A,7119.0,A,5904.0,A,7410.0,A,7554.0,A,8244.0,A,6683.0,A,5476.0,A,6004.0,A,4834.0,A,6773.0,A,5618.0,A,6334.0,A,5989.0,A,5880.0,A,7549.0,A,5365.0,A,7595.0,A,8540.0,A,10644.0,A,13441.0,A,13757.0,A,13366.0,A,12899.0,A,12020.0,A,15747.0,A,14793.0,A,13095.0,A,11579.3,A,12190.3,A,15403.0,A,11327.2,A,11425.2,A
Taiwan Province of China,Tonnes - live weight,26099.0,A,27075.0,A,32637.0,E,38299.0,A,41492.0,A,45566.0,A,42843.0,A,45433.0,A,47791.0,A,46362.0,E,48742.0,E,57322.0,A,48874.0,E,49971.0,A,55695.0,E,54157.0,A,58493.0,A,56165.0,A,56569.0,A,56651.0,E,72618.0,A,77746.0,A,81279.0,A,107412.0,A,113374.0,A,127494.0,A,135454.0,A,139627.0,A,163991.0,A,183678.0,A,173547.0,A,201926.0,A,216435.0,A,240773.0,A,245080.0,A,250830.0,A,266111.0,A,305429.0,A,300975.0,A,249743.0,A,344008.0,A,291844.0,A,261006.0,A,285141.0,A,287823.0,A,286488.0,A,272336.0,A,270112.0,A,255205.0,A,263059.0,A,257570.0,A,315060.0,A,347002.0,A,363865.0,A,327509.0,A,307231.0,A,316166.0,A,325019.0,A,330861.0,A,290856.0,A,315225.6,A,319245.385,A,347905.0,A,351663.913,A,339175.962,A,313520.436,A,255276.16,A,283034.921,A,284392.257,A,292494.472,A,278519.175,A,274805.603,A,264270.862,A,267435.286,A
Thailand,Tonnes - live weight,24078.0,E,23177.0,E,26233.0,E,25809.0,E,27284.0,E,27564.0,E,28141.0,E,30161.0,E,28958.0,E,30567.0,E,31545.0,E,41436.0,E,41893.0,E,39525.0,E,40474.0,E,42112.0,E,51800.0,E,54769.0,E,63673.0,E,72390.0,A,80876.0,A,89384.0,E,52748.0,E,42574.0,E,47884.0,E,80821.0,A,125100.0,A,150858.0,A,130775.0,A,118363.0,A,95966.0,A,129097.0,A,86643.0,A,99978.0,A,111932.0,A,135840.0,A,134063.0,A,151656.0,A,218191.0,A,260191.0,A,291719.0,A,353333.0,A,370974.0,A,457314.0,A,509800.0,A,559504.0,A,556155.0,A,539817.0,A,594579.0,A,693762.0,A,738155.0,A,814121.0,A,954608.0,A,1064406.0,A,1259984.0,A,1304232.0,A,1354297.0,A,1370456.0,A,1330861.0,A,1416668.0,A,1286122.0,A,1202005.43,A,1272700.0,A,998117.0,A,898564.86,A,921023.0,A,963573.0,A,894974.0,A,921313.13,A,963266.54,A,1011538.0,A,990854.0,A,1001024.0,A,1001222.0,A
Timor-Leste,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,15.0,E,22.0,E,23.0,E,402.0,E,479.0,E,531.0,E,1594.0,E,394.0,E,509.0,E,1229.0,E,949.0,E,771.0,E,823.0,E,993.0,E,981.0,E,1018.0,E,1060.0,E,1091.0,E,1125.0,E,1165.0,E
Tunisia,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,2.0,E,9.0,E,17.0,E,28.0,E,41.0,E,56.0,E,72.0,E,117.0,E,160.0,E,116.0,A,147.0,A,182.0,A,212.0,A,993.0,A,820.0,E,1023.0,A,778.0,E,859.0,A,801.0,A,1137.0,A,960.0,A,1351.0,A,1875.0,A,1842.0,A,1095.0,A,1554.0,A,1868.0,A,1980.0,A,2086.0,A,2308.0,A,2603.0,A,2855.0,A,3662.0,A,4049.0,A,4544.0,A,5447.0,A,7234.0,A,9197.0,A,11935.0,A,11663.0,A,14584.0,A,16153.0,A,21933.0,A,21826.2,A,24223.2,A,23631.1,A,26099.185,A,20926.057,A,21279.071,A
Türkiye,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,10.0,E,10.0,E,20.0,E,30.0,E,40.0,E,50.0,E,60.0,E,80.0,E,100.0,E,120.0,E,150.0,E,180.0,E,220.0,E,250.0,E,310.0,E,350.0,E,400.0,E,470.0,E,530.0,E,600.0,E,680.0,E,770.0,E,860.0,E,970.0,E,1090.0,E,1220.0,E,1370.0,E,1540.0,E,1740.0,E,1970.0,E,2226.0,A,2700.0,E,3075.0,A,3300.0,A,4100.0,A,4354.0,A,5782.0,A,7835.0,A,9085.0,A,12438.0,A,15998.0,A,21607.0,A,33201.0,A,45450.0,A,56700.0,A,63000.0,A,79031.0,A,67244.0,A,61165.0,A,79943.0,A,94450.0,A,119567.0,A,129333.0,A,140743.0,A,152896.0,A,159639.0,A,167721.0,A,188890.0,A,212805.0,A,233863.6,A,235133.0,A,240334.0,A,253395.0,A,276502.0,A,314537.0,A,373356.0,A,421411.0,A,471686.0,A,514823.0,A,556296.0,A
